#Time,X,Y,Z
1517803867.285127,-0.028,-0.948,0.268
1517803867.29172,-0.036,-0.968,0.292
1517803867.2981098,-0.02,-0.944,0.264
1517803867.3048418,-0.032,-0.968,0.296
1517803867.3114407,-0.008,-0.984,0.32
1517803867.3177986,-0.024,-0.992,0.344
1517803867.3245635,0.008,-0.972,0.28
1517803867.3311174,0.0,-0.964,0.3
1517803867.3377633,-0.032,-0.984,0.312
1517803867.3446133,-0.012,-0.984,0.304
1517803867.3511422,-0.032,-0.968,0.292
1517803867.3577101,-0.032,-0.98,0.324
1517803867.3642302,-0.02,-0.956,0.28
1517803867.370353,-0.036,-0.98,0.292
1517803867.3769338,-0.008,-0.98,0.308
1517803867.3833487,-0.028,-0.96,0.288
1517803867.3899016,0.004,-0.968,0.308
1517803867.3965497,-0.016,-0.988,0.324
1517803867.4031415,-0.024,-0.968,0.304
1517803867.4099495,-0.024,-0.956,0.288
1517803867.4164915,-0.004,-0.968,0.28
1517803867.4231513,-0.012,-0.976,0.296
1517803867.4296873,0.008,-0.952,0.256
1517803867.4361491,-0.032,-0.952,0.292
1517803867.4428241,0.004,-0.976,0.308
1517803867.44939,-0.004,-0.968,0.272
1517803867.45624,0.0,-0.98,0.3
1517803867.462957,-0.036,-0.996,0.328
1517803867.4694848,-0.024,-0.972,0.308
1517803867.4760616,-0.024,-0.96,0.292
1517803867.4824977,-0.02,-0.984,0.332
1517803867.4891825,-0.004,-0.952,0.26
1517803867.4960043,-0.008,-0.956,0.272
1517803867.5028143,-0.02,-0.98,0.312
1517803867.5095363,0.0,-0.952,0.248
1517803867.5159361,-0.036,-0.964,0.284
1517803867.5226102,0.0,-0.952,0.276
1517803867.529309,-0.02,-0.988,0.332
1517803867.5359669,-0.032,-0.952,0.26
1517803867.5429368,0.0,-0.96,0.268
1517803867.5494297,-0.028,-0.956,0.28
1517803867.5559866,0.004,-0.976,0.296
1517803867.5626316,-0.02,-0.952,0.26
1517803867.5693045,-0.004,-0.96,0.288
1517803867.5753164,-0.04,-0.944,0.28
1517803867.5819733,-0.004,-0.944,0.256
1517803867.5886834,-0.016,-0.976,0.284
1517803867.5955331,0.004,-0.948,0.264
1517803867.6022642,-0.016,-0.956,0.268
1517803867.60853,-0.016,-0.956,0.28
1517803867.614985,-0.016,-0.984,0.296
1517803867.621512,-0.028,-0.948,0.276
1517803867.6280818,-0.024,-0.968,0.3
1517803867.6344516,-0.012,-0.964,0.276
1517803867.6410775,-0.012,-0.976,0.3
1517803867.6477385,0.008,-0.948,0.26
1517803867.6546013,-0.004,-0.98,0.324
1517803867.6613274,-0.004,-0.956,0.26
1517803867.6676092,0.008,-0.98,0.316
1517803867.6744592,-0.024,-0.968,0.268
1517803867.680953,-0.032,-0.984,0.312
1517803867.687567,-0.016,-0.992,0.3
1517803867.694514,-0.008,-0.976,0.296
1517803867.7012079,-0.028,-0.98,0.312
1517803867.7077727,-0.012,-0.96,0.292
1517803867.7142596,-0.008,-0.944,0.248
1517803867.7209885,-0.032,-0.972,0.312
1517803867.7280715,-0.04,-0.952,0.268
1517803867.7347674,0.024,-0.972,0.308
1517803867.7414083,-0.016,-0.952,0.26
1517803867.7477462,-0.024,-0.988,0.312
1517803867.7545311,-0.004,-0.96,0.28
1517803867.7611542,-0.016,-0.956,0.28
1517803867.767565,-0.012,-0.976,0.304
1517803867.77363,-0.004,-0.952,0.252
1517803867.7803109,0.008,-0.972,0.304
1517803867.785467,-0.024,-0.968,0.3
1517803867.789631,-0.008,-0.984,0.316
1517803867.7961526,0.004,-0.964,0.288
1517803867.8026586,0.004,-0.98,0.284
1517803867.8093445,-0.02,-0.988,0.324
1517803867.8160405,-0.004,-0.976,0.284
1517803867.8229823,0.008,-0.972,0.292
1517803867.8295162,0.008,-0.964,0.284
1517803867.8359222,-0.04,-0.956,0.272
1517803867.842602,-0.028,-0.972,0.296
1517803867.849251,0.0,-0.964,0.296
1517803867.8561099,-0.024,-0.968,0.3
1517803867.8629508,-0.008,-0.964,0.284
1517803867.8695078,-0.032,-0.98,0.3
1517803867.8760877,-0.016,-0.968,0.296
1517803867.8825197,-0.012,-0.996,0.336
1517803867.8892086,-0.028,-0.968,0.304
1517803867.8960636,-0.008,-0.964,0.276
1517803867.9028754,-0.008,-0.956,0.276
1517803867.9094803,-0.024,-0.94,0.244
1517803867.9158802,-0.024,-0.932,0.252
1517803867.922523,0.004,-0.972,0.284
1517803867.929311,-0.024,-0.976,0.296
1517803867.935251,-0.016,-0.976,0.304
1517803867.941814,-0.02,-0.96,0.28
1517803867.9482949,-0.024,-0.988,0.316
1517803867.9543366,0.0,-0.98,0.292
1517803867.9610116,-0.028,-0.984,0.336
1517803867.9673846,0.0,-0.972,0.296
1517803867.9744384,-0.024,-0.944,0.26
1517803867.9811234,-0.008,-0.956,0.276
1517803867.9876444,0.0,-0.972,0.284
1517803867.9943361,-0.012,-0.964,0.288
1517803868.0008812,-0.016,-0.944,0.252
1517803868.007442,-0.024,-0.94,0.264
1517803868.0142329,-0.012,-0.952,0.28
1517803868.0211208,-0.008,-0.96,0.276
1517803868.0277119,-0.028,-0.968,0.292
1517803868.0342476,-0.032,-0.98,0.312
1517803868.0409706,-0.02,-0.984,0.304
1517803868.0474527,-0.008,-0.968,0.284
1517803868.0543635,-0.024,-0.98,0.316
1517803868.0612783,-0.004,-0.952,0.264
1517803868.0676394,-0.008,-0.972,0.284
1517803868.0744612,-0.032,-0.976,0.304
1517803868.0809512,0.0,-0.992,0.332
1517803868.08747,0.0,-0.972,0.288
1517803868.094413,-0.024,-0.94,0.26
1517803868.101197,0.004,-0.968,0.288
1517803868.107771,-0.02,-0.96,0.264
1517803868.1142607,-0.036,-0.968,0.3
1517803868.1209087,-0.004,-0.944,0.264
1517803868.1274905,-0.012,-0.976,0.296
1517803868.1340725,-0.012,-0.96,0.268
