1494363910.561875,3.8834,1.4906,8.6299
1494363910.5675082,3.8834,1.4906,8.7083
1494363910.5731385,3.9227,1.5298,8.5906
1494363910.5788555,3.8834,1.5298,8.7868
1494363910.5845807,3.9619,1.4906,8.4729
1494363910.5902019,3.8442,1.5298,8.5906
1494363910.5958939,3.8442,1.6083,8.6691
1494363910.601552,3.8442,1.4122,8.6299
1494363910.6072183,3.8442,1.5298,8.4729
1494363910.6128874,3.805,1.726,8.4729
1494363910.6185215,3.9227,1.4906,8.7083
1494363910.6241877,3.7658,1.5691,8.5906
1494363910.6298337,3.8442,1.5298,8.5906
1494363910.6354768,3.8834,1.5298,8.4337
1494363910.641103,3.8442,1.4514,8.5122
1494363910.6467702,3.8442,1.5691,8.7083
1494363910.6524162,3.8834,1.6475,8.6299
1494363910.6580534,3.805,1.5298,8.7083
1494363910.6637306,3.8442,1.4906,8.6299
1494363910.6693778,3.8834,1.4122,8.7475
1494363910.67501,3.7265,1.4514,8.5906
1494363910.680673,3.8834,1.4514,8.5514
1494363910.6863172,3.9227,1.4906,8.7475
1494363910.6919422,3.805,1.5691,8.7868
1494363910.6975553,3.805,1.3729,8.6691
1494363910.7031305,3.7658,1.4906,8.5906
1494363910.7089686,3.6873,1.4906,8.6691
1494363910.7146888,3.6481,1.4514,8.6299
1494363910.7203429,3.8442,1.4906,8.6299
1494363910.725969,3.8834,1.4122,8.6691
1494363910.7316072,3.805,1.4906,8.4337
1494363910.7372544,3.9227,1.4122,8.7475
1494363910.7428966,3.7658,1.4122,8.5514
1494363910.7486076,3.6481,1.4906,8.6299
1494363910.7544327,3.9227,1.4514,8.6299
1494363910.7600658,3.7658,1.4906,8.6691
1494363910.765788,3.7658,1.6083,8.5514
1494363910.771419,3.7658,1.5298,8.4337
1494363910.7770574,3.8442,1.5691,8.6691
1494363910.7826984,3.7658,1.3729,8.5906
1494363910.7883515,3.805,1.4906,8.7083
1494363910.7939997,3.7658,1.5691,8.6299
1494363910.7996638,4.0011,1.5298,8.6299
1494363910.805326,3.805,1.5298,8.7475
1494363910.8109522,3.9227,1.5298,8.5122
1494363910.8165972,3.8834,1.5691,8.5906
1494363910.8222344,3.805,1.4906,8.6691
1494363910.8278794,3.9227,1.6083,8.5906
1494363910.8335917,3.8834,1.6083,8.4729
1494363910.8392427,3.7658,1.6083,8.5514
1494363910.8448899,3.9227,1.6083,8.5906
1494363910.8505352,3.805,1.5298,8.5514
1494363910.856177,3.9227,1.5298,8.6691
1494363910.8618224,3.8442,1.6475,8.5122
1494363910.8674724,3.6481,1.6083,8.6299
1494363910.8730936,3.8834,1.4906,8.5514
1494363910.8788207,3.9619,1.5298,8.5122
1494363910.8844578,3.805,1.3729,8.5514
1494363910.890096,3.8442,1.4906,8.5906
1494363910.8958771,3.9619,1.5298,8.6691
1494363910.9014664,3.805,1.4906,8.4729
1494363910.9070973,3.8442,1.5298,8.6691
1494363910.9127405,3.8442,1.4906,8.5906
1494363910.9184077,3.805,1.5691,8.5514
1494363910.9240458,3.6873,1.4906,8.5122
1494363910.929672,3.7658,1.5298,8.5906
1494363910.935323,3.7658,1.5691,8.6691
1494363910.9409552,3.8442,1.5298,8.5122
1494363910.9466043,3.7265,1.5691,8.6299
1494363910.9522395,3.6873,1.6867,8.5514
1494363910.9578876,3.805,1.5298,8.5514
1494363910.9635897,3.805,1.6867,8.5906
1494363910.969225,3.805,1.4514,8.7083
1494363910.974847,3.805,1.4906,8.6691
1494363910.980477,3.805,1.4514,8.7083
1494363910.9861193,3.7265,1.4514,8.5514
1494363910.9917345,3.805,1.5298,8.6299
1494363910.9973795,3.8442,1.5298,8.5906
1494363911.0030308,3.805,1.5298,8.826
1494363911.008745,3.7658,1.4514,8.6299
1494363911.014414,3.8834,1.6083,8.6691
1494363911.020055,3.8442,1.4122,8.5514
1494363911.0257473,3.7658,1.4906,8.7083
1494363911.0313933,3.7658,1.5691,8.5122
1494363911.0370414,3.9227,1.5298,8.5514
1494363911.0426676,3.7658,1.4122,8.4729
1494363911.0483239,3.8834,1.5691,8.5906
1494363911.053977,3.805,1.4122,8.5122
1494363911.059622,3.9619,1.4906,8.5906
1494363911.0652733,3.8834,1.4514,8.5906
1494363911.0709054,3.8834,1.4514,8.5122
1494363911.0765495,3.805,1.4906,8.5906
1494363911.0821977,3.6873,1.6475,8.5906
1494363911.0878527,3.6873,1.6083,8.6691
1494363911.093623,4.0011,1.4514,8.6691
1494363911.099206,3.7658,1.5691,8.5514
1494363911.1049042,3.6873,1.5691,8.6299
1494363911.1105342,3.805,1.5298,8.6299
1494363911.1161773,3.8442,1.4906,8.7868
1494363911.1217966,3.9227,1.5298,8.5514
1494363911.1274388,3.8442,1.4906,8.6299
1494363911.133067,3.9227,1.3729,8.5906
1494363911.138773,3.8834,1.4906,8.7868
1494363911.144428,3.7265,1.6083,8.5122
1494363911.1500702,3.805,1.4122,8.3945
1494363911.1557593,3.8834,1.4906,8.7083
1494363911.1616316,3.805,1.4122,8.6691
1494363911.1673696,3.9227,1.5298,8.5906
1494363911.1730049,3.8834,1.4906,8.5906
1494363911.178716,3.8834,1.4514,8.5906
1494363911.184375,3.9227,1.4906,8.5906
1494363911.1900082,3.805,1.4906,8.5906
1494363911.1956463,3.8442,1.5691,8.5906
1494363911.2013044,3.8834,1.4906,8.5122
1494363911.2069895,3.805,1.4514,8.5906
1494363911.2126317,3.9619,1.5298,8.6299
1494363911.2182999,3.7658,1.4514,8.7475
1494363911.22396,3.8442,1.3729,8.5906
1494363911.2295902,3.9227,1.4906,8.4337
1494363911.2352374,3.8442,1.4906,8.5906
1494363911.2408533,3.9227,1.4906,8.4729
1494363911.2465005,3.7658,1.4906,8.4729
1494363911.2521536,3.8442,1.5298,8.5514
1494363911.2577977,3.805,1.5298,8.6299
1494363911.263514,3.805,1.5298,8.5514
1494363911.269081,3.8442,1.5298,8.6299
1494363911.2749093,3.9227,1.4906,8.5906
1494363911.2805603,3.6873,1.5298,8.5514
1494363911.2862046,3.805,1.5298,8.6299
1494363911.2918665,3.7265,1.6083,8.5906
1494363911.297526,3.7658,1.5298,8.6299
1494363911.3030908,3.7658,1.6083,8.5514
1494363911.30894,3.7658,1.5691,8.826
1494363911.3146713,3.7658,1.6083,8.6299
1494363911.3203213,3.7265,1.5298,8.5906
1494363911.3259485,3.8442,1.5298,8.5906
1494363911.3316057,3.7658,1.5298,8.5906
1494363911.3372607,3.805,1.5691,8.5122
1494363911.3428879,3.8442,1.4906,8.5514
1494363911.348532,3.8442,1.6083,8.7868
1494363911.3542042,3.8834,1.6475,8.5514
1494363911.3598423,3.8442,1.4906,8.4729
1494363911.3654974,3.8834,1.5298,8.4729
1494363911.3711486,3.805,1.4122,8.6299
1494363911.3767927,3.8442,1.4906,8.6299
1494363911.382444,3.9619,1.4906,8.6299
1494363911.388095,3.8442,1.5691,8.4729
1494363911.393747,3.8442,1.4514,8.4337
1494363911.3993933,3.805,1.5691,8.5906
1494363911.4050553,3.9227,1.5298,8.6691
1494363911.4106846,4.0011,1.4514,8.5122
1494363911.4163315,3.9227,1.4514,8.6691
1494363911.4219677,3.8442,1.4122,8.5906
1494363911.427604,3.8442,1.4906,8.6299
1494363911.433249,3.8442,1.6475,8.3945
1494363911.4389951,3.7265,1.5298,8.4729
1494363911.4447002,3.805,1.5691,8.6299
1494363911.4503615,3.7658,1.4906,8.6299
1494363911.4560196,3.805,1.5691,8.5906
1494363911.4616437,3.8834,1.3729,8.5906
1494363911.467347,3.8834,1.4906,8.6691
1494363911.4729729,3.9619,1.4906,8.6299
1494363911.478671,3.7658,1.5298,8.6691
1494363911.4844363,3.8442,1.5298,8.5122
1494363911.4900694,3.9227,1.4906,8.5906
1494363911.4957576,3.8834,1.5298,8.6299
1494363911.5013206,3.7265,1.5298,8.5906
1494363911.5070758,3.6873,1.4514,8.6691
1494363911.5127409,3.805,1.6475,8.5906
1494363911.518403,3.6873,1.5691,8.5514
1494363911.5240412,3.7265,1.4906,8.6299
1494363911.5296664,3.7658,1.6083,8.826
1494363911.5353265,3.805,1.4122,8.5906
1494363911.5409455,3.8442,1.4906,8.4729
1494363911.5465877,3.8834,1.4514,8.6299
1494363911.552218,3.805,1.5298,8.5514
1494363911.557857,3.7265,1.4906,8.6691
1494363911.563559,3.8834,1.3337,8.6299
1494363911.5691972,3.9619,1.4906,8.6691
1494363911.5748365,3.7658,1.4122,8.6299
1494363911.5804775,3.805,1.5298,8.5514
1494363911.5861177,3.8442,1.4514,8.7083
1494363911.59174,3.805,1.6083,8.5906
1494363911.59739,3.8442,1.4906,8.6299
1494363911.603019,3.805,1.5691,8.6299
1494363911.608786,3.805,1.3337,8.4729
1494363911.6144605,3.8834,1.5691,8.6299
1494363911.6200995,3.5696,1.5691,8.5514
1494363911.6257906,3.7658,1.4122,8.6691
1494363911.6314328,3.8834,1.6083,8.5906
1494363911.637079,3.805,1.7652,8.5906
1494363911.642704,3.8834,1.4514,8.6691
1494363911.6483622,3.8834,1.5691,8.7868
1494363911.6540222,3.6873,1.5298,8.5906
1494363911.6596684,3.9619,1.5298,8.5122
1494363911.6653316,3.805,1.5298,8.4729
1494363911.6709666,3.805,1.6083,8.4729
1494363911.6765928,3.9227,1.4122,8.7083
1494363911.682246,3.805,1.5298,8.6299
1494363911.687896,4.0011,1.4906,8.5514
1494363911.6936111,3.7658,1.4906,8.6299
1494363911.6991954,3.8834,1.4906,8.5122
1494363911.7048965,4.0011,1.4514,8.4337
1494363911.7105477,3.8442,1.4906,8.5122
1494363911.7162068,3.8442,1.4906,8.6691
1494363911.7218459,3.9227,1.4514,8.6691
1494363911.727477,3.7265,1.6475,8.7868
1494363911.7331252,3.8442,1.5298,8.6691
1494363911.7388494,3.8442,1.4122,8.6299
1494363911.7445455,3.6873,1.6083,8.4729
1494363911.7501905,3.8442,1.4122,8.6691
1494363911.7559018,3.7658,1.5691,8.6691
1494363911.7615378,3.7265,1.5298,8.6691
1494363911.767188,3.8442,1.5691,8.5906
1494363911.772838,3.8442,1.6083,8.5514
1494363911.7784903,3.7658,1.5298,8.5122
1494363911.7841525,3.8442,1.4514,8.6299
1494363911.7897925,3.8834,1.6083,8.5514
1494363911.7954357,3.8834,1.5298,8.5906
1494363911.801077,3.9619,1.4514,8.5122
1494363911.80672,3.805,1.4906,8.5122
1494363911.812354,3.9227,1.5298,8.5906
1494363911.8180013,3.8442,1.4122,8.5122
1494363911.8236554,3.8834,1.4514,8.5514
1494363911.8292794,3.9619,1.4514,8.7083
1494363911.8349237,3.8834,1.4514,8.5514
1494363911.8405607,3.805,1.4122,8.5122
1494363911.8462,3.8834,1.4906,8.6691
1494363911.8518372,3.8442,1.4514,8.5514
1494363911.8574781,3.8834,1.3337,8.6299
1494363911.8631103,3.805,1.5298,8.5514
1494363911.8688505,4.0011,1.3729,8.826
1494363911.8745596,3.6873,1.4514,8.5122
1494363911.8801956,3.8442,1.4514,8.7083
1494363911.885901,3.805,1.6083,8.5906
1494363911.89154,3.7658,1.5298,8.5906
1494363911.89716,3.7658,1.5691,8.5906
1494363911.9027343,3.7658,1.6083,8.7475
1494363911.9083774,3.9227,1.4906,8.5514
1494363911.9140434,3.6873,1.6083,8.5906
1494363911.9196978,3.7658,1.4906,8.6299
1494363911.925341,3.805,1.6475,8.7083
1494363911.930981,3.7265,1.6475,8.5514
1494363911.936623,3.7658,1.5691,8.5906
1494363911.9422462,3.7265,1.5298,8.6691
1494363911.9478953,3.8834,1.4514,8.5122
1494363911.9536185,3.7658,1.5298,8.6299
1494363911.9592626,3.7658,1.4906,8.6691
1494363911.9649117,3.7658,1.6867,8.5906
1494363911.9705548,3.8442,1.5691,8.4729
1494363911.976197,3.9619,1.5298,8.4337
1494363911.9818492,3.9227,1.4906,8.5906
1494363911.9875793,3.9227,1.3729,8.7868
1494363911.9932873,3.8442,1.4906,8.5906
1494363911.9990425,3.9227,1.5298,8.5122
1494363912.0049276,3.8834,1.4122,8.6299
1494363912.010578,3.9227,1.4906,8.7083
1494363912.016221,3.8834,1.4514,8.5122
1494363912.0218592,3.8442,1.5298,8.5514
1494363912.0275092,4.0011,1.4906,8.5514
1494363912.0331545,3.805,1.2945,8.6299
1494363912.0389016,3.8834,1.4514,8.6691
1494363912.0445957,3.8442,1.4906,8.5514
1494363912.0502489,3.7265,1.6083,8.5122
1494363912.0559568,3.7658,1.5298,8.5906
1494363912.06159,3.7658,1.5691,8.6299
1494363912.0672402,3.805,1.6083,8.5514
1494363912.0730093,3.8442,1.5298,8.7475
1494363912.0787284,3.7658,1.6475,8.6691
1494363912.0844097,3.8442,1.5298,8.8652
1494363912.0900488,3.7658,1.4514,8.5906
1494363912.0957348,3.805,1.4906,8.5514
1494363912.101314,3.9619,1.4906,8.6691
1494363912.107072,3.8442,1.4122,8.5514
1494363912.1127052,3.9227,1.6083,8.5906
1494363912.1183543,3.8834,1.5298,8.5122
1494363912.1240065,3.9227,1.4122,8.5514
1494363912.1296437,3.9227,1.4906,8.6299
1494363912.1352878,3.9619,1.5298,8.6299
1494363912.1409369,3.8442,1.4122,8.6299
1494363912.1465771,3.7265,1.6867,8.5906
1494363912.1522143,3.8442,1.6475,8.5122
1494363912.1578653,3.9227,1.4906,8.8652
1494363912.1640794,3.805,1.6083,8.5906
1494363912.1697896,3.805,1.4514,8.6691
1494363912.1754298,3.9227,1.5298,8.5122
1494363912.181064,3.8834,1.4514,8.5906
1494363912.186688,3.8834,1.4906,8.5906
1494363912.1922271,3.805,1.6867,8.4729
1494363912.1983774,3.8834,1.5298,8.6691
1494363912.2043574,3.805,1.4514,8.6691
1494363912.2099917,3.8834,1.5298,8.6691
1494363912.2156358,3.8834,1.4906,8.6299
1494363912.2212808,3.8834,1.4514,8.5514
1494363912.226965,3.805,1.4906,8.5906
1494363912.232608,3.8834,1.4906,8.6691
1494363912.2382543,3.8834,1.3337,8.5906
1494363912.2439125,3.805,1.6475,8.6299
1494363912.2495725,3.7265,1.5691,8.6691
1494363912.2552257,3.805,1.4122,8.5514
1494363912.2608638,3.805,1.5298,8.6691
1494363912.26651,3.8442,1.6083,8.5906
1494363912.272077,4.0403,1.5691,8.3945
1494363912.2779012,3.805,1.6083,8.4337
1494363912.2836294,3.7658,1.6083,8.7475
1494363912.2892594,3.8834,1.5691,8.6691
1494363912.2950387,3.8834,1.5298,8.6691
1494363912.3006308,3.8442,1.5691,8.6691
1494363912.306244,3.7265,1.3729,8.5514
1494363912.311883,3.7658,1.5298,8.5906
1494363912.3175273,3.7658,1.4906,8.6299
1494363912.3231583,3.7658,1.6475,8.5906
1494363912.3288784,3.805,1.4906,8.826
1494363912.3345735,3.8834,1.5691,8.5514
1494363912.3402097,3.8834,1.4514,8.5514
1494363912.3459108,3.8442,1.6083,8.5906
1494363912.351552,3.8834,1.4122,8.6691
1494363912.3571932,3.8834,1.4906,8.6299
1494363912.3628163,3.8442,1.4514,8.5514
1494363912.3684785,3.8442,1.5298,8.6299
1494363912.3741205,3.7265,1.4906,8.6299
1494363912.3797507,3.8442,1.4122,8.5122
1494363912.3854048,3.7265,1.4122,8.4729
1494363912.391034,3.8442,1.4514,8.7475
1494363912.396661,3.7658,1.4122,8.6691
1494363912.4023082,3.805,1.4514,8.7868
1494363912.4079463,3.805,1.4514,8.5514
1494363912.4135985,3.8442,1.5298,8.4729
1494363912.4192266,3.805,1.4514,8.7083
1494363912.4248667,3.805,1.5298,8.5906
1494363912.436395,3.8834,1.4514,8.6299
1494363912.4425251,4.0403,1.4906,9.1398
1494363912.4488783,3.8442,1.4514,8.6691
1494363912.4546885,3.7658,1.4906,8.5514
1494363912.4603336,3.805,1.4906,8.6691
1494363912.4659977,3.8834,1.5298,8.6691
1494363912.471643,3.8834,1.5691,8.6691
1494363912.477339,3.7658,1.6083,8.5906
1494363912.482989,3.805,1.4906,8.5906
1494363912.4887023,3.805,1.6475,8.6299
1494363912.4943635,3.5696,1.5691,8.6299
1494363912.4999306,3.8834,1.5691,8.6299
1494363912.5055387,3.8834,1.6475,8.5122
